('equal', 0.0027297230431511327)
('able', 0.0027297230431511327)
('then', 0.002681360172946248)
('see', 0.002571129606644786)
('put', 0.002571129606644786)
('some', 0.0023624130703058287)
("don't", 0.0023247438211652705)
('using', 0.0023247438211652705)
('works', 0.0023247438211652705)
('use', 0.0023247438211652705)
('variable', 0.0023247438211652705)
('an', 0.0022805302021860815)
('than', 0.002207614018737737)
('do', 0.0020671114365176002)
("it's", 0.0020524771819674732)
('erasing', 0.001993851703571887)
('stores', 0.001993851703571887)
('supported', 0.001993851703571887)
('stored', 0.001993851703571887)
('trivial', 0.001993851703571887)
('its', 0.001993851703571887)
('slow', 0.001993851703571887)
('reserve', 0.001993851703571887)
('routines', 0.001993851703571887)
('exercises', 0.001993851703571887)
('set', 0.001993851703571887)
('dead', 0.001993851703571887)
('understood', 0.001993851703571887)
('allocated', 0.001993851703571887)
('special', 0.001993851703571887)
('plays', 0.001993851703571887)
('avoid', 0.001993851703571887)
('trickier', 0.001993851703571887)
('increase', 0.001993851703571887)
('lecture', 0.001993851703571887)
('initially', 0.001993851703571887)
('never', 0.001993851703571887)
('equals', 0.001993851703571887)
('initialize', 0.001993851703571887)
('oh', 0.001993851703571887)
('region', 0.001993851703571887)
('according', 0.001993851703571887)
('benchmarking', 0.001993851703571887)
('seeing', 0.001993851703571887)
('simply', 0.001993851703571887)
('determine', 0.001993851703571887)
('indicate', 0.001993851703571887)
('themselves', 0.001993851703571887)
('perfectly', 0.001993851703571887)
('type', 0.001993851703571887)
('serve', 0.001993851703571887)
('site', 0.001993851703571887)
('copy', 0.001993851703571887)
('room', 0.001993851703571887)
('bother', 0.001993851703571887)
('moved', 0.001993851703571887)
('need', 0.001993851703571887)
('increment', 0.001993851703571887)
('queque', 0.001993851703571887)
('demonstration', 0.001993851703571887)
('largest', 0.001993851703571887)
('constructor', 0.001993851703571887)
('stay', 0.001993851703571887)
('storage', 0.001993851703571887)
('types', 0.001993851703571887)
('times', 0.001993851703571887)
('tricky', 0.001993851703571887)
('slightly', 0.001993851703571887)
('drawing', 0.001993851703571887)
('only', 0.0018869705459889617)
('our', 0.0018396783489481143)
('course', 0.0017140864044298575)
('how', 0.0017140864044298575)
('true', 0.0017140864044298575)
('show', 0.001625916033782264)
('dynamic', 0.001625916033782264)
('location', 0.001625916033782264)
("python's", 0.001625916033782264)
('pointers', 0.001625916033782264)
('space', 0.001625916033782264)
('beginning', 0.001625916033782264)
('returned', 0.001625916033782264)
('last', 0.001625916033782264)
('useful', 0.001625916033782264)
('increased', 0.001625916033782264)
('wrap', 0.001625916033782264)
('similarly', 0.001625916033782264)
('support', 0.001625916033782264)
('memory', 0.001625916033782264)
('integers', 0.001625916033782264)
('purposes', 0.001625916033782264)
('faster', 0.001625916033782264)
('false', 0.001625916033782264)
('gone', 0.001625916033782264)
('self', 0.001625916033782264)
('units', 0.001625916033782264)
('10', 0.001625916033782264)
('representation', 0.001625916033782264)
('at', 0.001489014529170228)
('look', 0.0014765081689411433)
('go', 0.0014717426791584914)
('by', 0.0014717426791584914)
('okay', 0.0014717426791584914)
('operations', 0.0013648615215755664)
('over', 0.0013648615215755664)
('integer', 0.0013648615215755664)
('save', 0.0013648615215755664)
('move', 0.0013648615215755664)
('several', 0.0013648615215755664)
('called', 0.0013648615215755664)
('already', 0.0013648615215755664)
('option', 0.0013648615215755664)
('reset', 0.0013648615215755664)
('greater', 0.0013648615215755664)
('no', 0.0013648615215755664)
('left', 0.0013648615215755664)
('for', 0.001323568470373536)
('up', 0.001257980363992641)
('way', 0.001257980363992641)
('sort', 0.001257980363992641)
('check', 0.001257980363992641)
('means', 0.0011623719105826353)
('around', 0.0011623719105826353)
('did', 0.0011623719105826353)
('3', 0.0011623719105826353)
('order', 0.0011623719105826353)
('let', 0.0011623719105826353)
('anything', 0.0011623719105826353)
('finally', 0.0011623719105826353)
('basically', 0.0011623719105826353)
('me', 0.0011623719105826353)
('remember', 0.0011623719105826353)
('add', 0.0011623719105826353)
('now', 0.0011581224115768441)
('not', 0.0011402651010930407)
("that's", 0.0011402651010930407)
('here', 0.0011402651010930407)
('can', 0.0011402651010930407)
('one', 0.0011038070093688686)
('we', 0.0010892256720861353)
('get', 0.00106676345717263)
('bit', 0.00106676345717263)
('say', 0.00106676345717263)
('pretty', 0.0009969258517859435)
('checks', 0.0009969258517859435)
('quick', 0.0009969258517859435)
('hand', 0.0009969258517859435)
('from', 0.0009969258517859435)
('contains', 0.0009969258517859435)
('actual', 0.0009969258517859435)
('cases', 0.0009969258517859435)
("they're", 0.0009969258517859435)
('value', 0.0009969258517859435)
('function', 0.0009969258517859435)
('1', 0.0009969258517859435)
('out', 0.0009122120808744325)
('all', 0.000893786724315416)
('test', 0.000893786724315416)
('you', 0.0008859049013646859)
('them', 0.0008570432022149288)
('often', 0.0008570432022149288)
('much', 0.0008570432022149288)
('error', 0.0008570432022149288)
('problem', 0.0008570432022149288)
('keep', 0.0008570432022149288)
('again', 0.0008570432022149288)
('have', 0.0007481681030804757)
('just', 0.0007358713395792457)
('where', 0.0007358713395792457)
('quiz', 0.0007358713395792457)
('running', 0.0007358713395792457)
('with', 0.0006841590606558244)
('but', 0.0006841590606558244)
('on', 0.0006841590606558244)
('in', 0.0006742825589104648)
('make', 0.000661784235186768)
('there', 0.0006289901819963205)
('example', 0.0006289901819963205)
('little', 0.0006289901819963205)
('any', 0.0006289901819963205)
('because', 0.0005906032675764572)
('i', 0.0005906032675764572)
('they', 0.000533381728586315)
('be', 0.0005186788914695882)
('code', 0.000496338176390076)
('this', 0.00046681100232262937)
('ahead', 0.000446893362157708)
('case', 0.000446893362157708)
("i'm", 0.000446893362157708)
('want', 0.000446893362157708)
('which', 0.000446893362157708)
('more', 0.00036793566978962286)
('something', 0.00036793566978962286)
('as', 0.00036793566978962286)
('into', 0.0002953016337882286)
('other', 0.0002953016337882286)
('are', 0.0002137623151658502)
('it', 0.0001068811575829251)
('about', 0.0001068811575829251)
('to', 0.0)
('what', 0.0)
('of', 0.0)
('is', 0.0)
('a', 0.0)
('and', 0.0)
('that', 0.0)
('the', 0.0)
